# date day_of_year time_UT signal_power
13-09-2020 257 5.816667 nan
13-09-2020 257 5.833333 nan
13-09-2020 257 5.850000 nan
13-09-2020 257 5.866667 nan
13-09-2020 257 5.883333 nan
13-09-2020 257 5.900000 nan
13-09-2020 257 5.916667 nan
13-09-2020 257 5.933333 nan
13-09-2020 257 5.950000 nan
13-09-2020 257 5.966667 nan
13-09-2020 257 5.983333 nan
13-09-2020 257 6.000000 nan
13-09-2020 257 6.016667 nan
13-09-2020 257 6.033333 nan
13-09-2020 257 6.050000 nan
13-09-2020 257 6.066667 nan
13-09-2020 257 6.083333 nan
13-09-2020 257 6.100000 nan
13-09-2020 257 6.116667 nan
13-09-2020 257 6.133333 nan
13-09-2020 257 6.150000 nan
13-09-2020 257 6.166667 nan
13-09-2020 257 6.183333 nan
13-09-2020 257 6.200000 nan
13-09-2020 257 6.216667 nan
13-09-2020 257 6.233333 nan
13-09-2020 257 6.250000 nan
13-09-2020 257 6.266667 nan
13-09-2020 257 6.283333 nan
13-09-2020 257 6.300000 nan
13-09-2020 257 6.316667 nan
13-09-2020 257 6.333333 nan
13-09-2020 257 6.350000 nan
13-09-2020 257 6.366667 nan
13-09-2020 257 6.383333 nan
13-09-2020 257 6.400000 nan
13-09-2020 257 6.416667 nan
13-09-2020 257 6.433333 nan
13-09-2020 257 6.450000 nan
13-09-2020 257 6.466667 nan
13-09-2020 257 6.483333 nan
13-09-2020 257 6.500000 nan
13-09-2020 257 6.516667 nan
13-09-2020 257 6.533333 nan
13-09-2020 257 6.550000 nan
13-09-2020 257 6.566667 nan
13-09-2020 257 6.583333 nan
13-09-2020 257 6.600000 nan
13-09-2020 257 6.616667 nan
13-09-2020 257 6.633333 nan
13-09-2020 257 6.650000 nan
13-09-2020 257 6.666667 nan
13-09-2020 257 6.683333 nan
13-09-2020 257 6.700000 nan
13-09-2020 257 6.716667 nan
13-09-2020 257 6.733333 nan
13-09-2020 257 6.750000 nan
13-09-2020 257 6.766667 nan
13-09-2020 257 6.783333 nan
13-09-2020 257 6.800000 nan
13-09-2020 257 6.816667 nan
13-09-2020 257 6.833333 nan
13-09-2020 257 6.850000 nan
13-09-2020 257 6.866667 nan
13-09-2020 257 6.883333 nan
13-09-2020 257 6.900000 nan
13-09-2020 257 6.916667 nan
13-09-2020 257 6.933333 nan
13-09-2020 257 6.950000 nan
13-09-2020 257 6.966667 nan
13-09-2020 257 6.983333 nan
13-09-2020 257 7.000000 nan
13-09-2020 257 7.016667 nan
13-09-2020 257 7.033333 nan
13-09-2020 257 7.050000 nan
13-09-2020 257 7.066667 nan
13-09-2020 257 7.083333 nan
13-09-2020 257 7.100000 nan
13-09-2020 257 7.116667 nan
13-09-2020 257 7.133333 nan
13-09-2020 257 7.150000 nan
13-09-2020 257 7.166667 nan
13-09-2020 257 7.183333 nan
13-09-2020 257 7.200000 nan
13-09-2020 257 7.216667 nan
13-09-2020 257 7.233333 nan
13-09-2020 257 7.250000 nan
13-09-2020 257 7.266667 nan
13-09-2020 257 7.283333 nan
13-09-2020 257 7.300000 nan
13-09-2020 257 7.316667 nan
13-09-2020 257 7.333333 nan
13-09-2020 257 7.350000 nan
13-09-2020 257 7.366667 nan
13-09-2020 257 7.383333 nan
13-09-2020 257 7.400000 nan
13-09-2020 257 7.416667 nan
13-09-2020 257 7.433333 nan
13-09-2020 257 7.450000 nan
13-09-2020 257 7.466667 nan
13-09-2020 257 7.483333 nan
13-09-2020 257 7.500000 nan
13-09-2020 257 7.516667 nan
13-09-2020 257 7.533333 nan
13-09-2020 257 7.550000 nan
13-09-2020 257 7.566667 nan
13-09-2020 257 7.583333 nan
13-09-2020 257 7.600000 nan
13-09-2020 257 7.616667 nan
13-09-2020 257 7.633333 nan
13-09-2020 257 7.650000 nan
13-09-2020 257 7.666667 nan
13-09-2020 257 7.683333 nan
13-09-2020 257 7.700000 nan
13-09-2020 257 7.716667 nan
13-09-2020 257 7.733333 nan
13-09-2020 257 7.750000 nan
13-09-2020 257 7.766667 nan
13-09-2020 257 7.783333 nan
13-09-2020 257 7.800000 nan
13-09-2020 257 7.816667 nan
13-09-2020 257 7.833333 nan
13-09-2020 257 7.850000 nan
13-09-2020 257 7.866667 nan
13-09-2020 257 7.883333 nan
13-09-2020 257 7.900000 nan
13-09-2020 257 7.916667 nan
13-09-2020 257 7.933333 nan
13-09-2020 257 7.950000 nan
13-09-2020 257 7.966667 nan
13-09-2020 257 7.983333 nan
13-09-2020 257 8.000000 nan
13-09-2020 257 8.016667 nan
13-09-2020 257 8.033333 nan
13-09-2020 257 8.050000 nan
13-09-2020 257 8.066667 nan
13-09-2020 257 8.083333 nan
13-09-2020 257 8.100000 nan
13-09-2020 257 8.116667 nan
13-09-2020 257 8.133333 nan
13-09-2020 257 8.150000 nan
13-09-2020 257 8.166667 nan
13-09-2020 257 8.183333 nan
13-09-2020 257 8.200000 nan
13-09-2020 257 8.216667 nan
13-09-2020 257 8.233333 nan
13-09-2020 257 8.250000 nan
13-09-2020 257 8.266667 nan
13-09-2020 257 8.283333 nan
13-09-2020 257 8.300000 nan
13-09-2020 257 8.316667 nan
13-09-2020 257 8.333333 nan
13-09-2020 257 8.350000 nan
13-09-2020 257 8.366667 nan
13-09-2020 257 8.383333 nan
13-09-2020 257 8.400000 nan
13-09-2020 257 8.416667 nan
13-09-2020 257 8.433333 nan
13-09-2020 257 8.450000 nan
13-09-2020 257 8.466667 nan
13-09-2020 257 8.483333 nan
13-09-2020 257 8.500000 nan
13-09-2020 257 8.516667 nan
13-09-2020 257 8.533333 nan
13-09-2020 257 8.550000 nan
13-09-2020 257 8.566667 nan
13-09-2020 257 8.583333 nan
13-09-2020 257 8.600000 nan
13-09-2020 257 8.616667 nan
13-09-2020 257 8.633333 nan
13-09-2020 257 8.650000 nan
13-09-2020 257 8.666667 nan
13-09-2020 257 8.683333 nan
13-09-2020 257 8.700000 nan
13-09-2020 257 8.716667 nan
13-09-2020 257 8.733333 nan
13-09-2020 257 8.750000 nan
13-09-2020 257 8.766667 nan
13-09-2020 257 8.783333 nan
13-09-2020 257 8.800000 nan
13-09-2020 257 8.816667 nan
13-09-2020 257 8.833333 nan
13-09-2020 257 8.850000 nan
13-09-2020 257 8.866667 nan
13-09-2020 257 8.883333 nan
13-09-2020 257 8.900000 nan
13-09-2020 257 8.916667 nan
13-09-2020 257 8.933333 nan
13-09-2020 257 8.950000 nan
13-09-2020 257 8.966667 nan
13-09-2020 257 8.983333 nan
13-09-2020 257 9.000000 nan
13-09-2020 257 9.016667 nan
13-09-2020 257 9.033333 nan
13-09-2020 257 9.050000 nan
13-09-2020 257 9.066667 nan
13-09-2020 257 9.083333 nan
13-09-2020 257 9.100000 nan
13-09-2020 257 9.116667 nan
13-09-2020 257 9.133333 nan
13-09-2020 257 9.150000 nan
13-09-2020 257 9.166667 nan
13-09-2020 257 9.183333 nan
13-09-2020 257 9.200000 nan
13-09-2020 257 9.216667 nan
13-09-2020 257 9.233333 nan
13-09-2020 257 9.250000 nan
13-09-2020 257 9.266667 nan
13-09-2020 257 9.283333 nan
13-09-2020 257 9.300000 nan
13-09-2020 257 9.316667 nan
13-09-2020 257 9.333333 nan
13-09-2020 257 9.350000 nan
13-09-2020 257 9.366667 nan
13-09-2020 257 9.383333 nan
13-09-2020 257 9.400000 nan
13-09-2020 257 9.416667 nan
13-09-2020 257 9.433333 nan
13-09-2020 257 9.450000 nan
13-09-2020 257 9.466667 nan
13-09-2020 257 9.483333 nan
13-09-2020 257 9.500000 nan
13-09-2020 257 9.516667 nan
13-09-2020 257 9.533333 nan
13-09-2020 257 9.550000 nan
13-09-2020 257 9.566667 nan
13-09-2020 257 9.583333 nan
13-09-2020 257 9.600000 nan
13-09-2020 257 9.616667 nan
13-09-2020 257 9.633333 nan
13-09-2020 257 9.650000 nan
13-09-2020 257 9.666667 nan
13-09-2020 257 9.683333 nan
13-09-2020 257 9.700000 nan
13-09-2020 257 9.716667 nan
13-09-2020 257 9.733333 nan
13-09-2020 257 9.750000 nan
13-09-2020 257 9.766667 nan
13-09-2020 257 9.783333 nan
13-09-2020 257 9.800000 nan
13-09-2020 257 9.816667 nan
13-09-2020 257 9.833333 nan
13-09-2020 257 9.850000 nan
13-09-2020 257 9.866667 nan
13-09-2020 257 9.883333 nan
13-09-2020 257 9.900000 nan
13-09-2020 257 9.916667 nan
13-09-2020 257 9.933333 nan
13-09-2020 257 9.950000 nan
13-09-2020 257 9.966667 nan
13-09-2020 257 9.983333 nan
13-09-2020 257 10.000000 nan
13-09-2020 257 10.016667 nan
13-09-2020 257 10.033333 nan
13-09-2020 257 10.050000 nan
13-09-2020 257 10.066667 nan
13-09-2020 257 10.083333 nan
13-09-2020 257 10.100000 nan
13-09-2020 257 10.116667 nan
13-09-2020 257 10.133333 nan
13-09-2020 257 10.150000 nan
13-09-2020 257 10.166667 nan
13-09-2020 257 10.183333 nan
13-09-2020 257 10.200000 nan
13-09-2020 257 10.216667 nan
13-09-2020 257 10.233333 nan
13-09-2020 257 10.250000 nan
13-09-2020 257 10.266667 nan
13-09-2020 257 10.283333 nan
13-09-2020 257 10.300000 nan
13-09-2020 257 10.316667 nan
13-09-2020 257 10.333333 nan
13-09-2020 257 10.350000 nan
13-09-2020 257 10.366667 nan
13-09-2020 257 10.383333 nan
13-09-2020 257 10.400000 nan
13-09-2020 257 10.416667 nan
13-09-2020 257 10.433333 nan
13-09-2020 257 10.450000 nan
13-09-2020 257 10.466667 nan
13-09-2020 257 10.483333 nan
13-09-2020 257 10.500000 nan
13-09-2020 257 10.516667 nan
13-09-2020 257 10.533333 nan
13-09-2020 257 10.550000 nan
13-09-2020 257 10.566667 nan
13-09-2020 257 10.583333 nan
13-09-2020 257 10.600000 nan
13-09-2020 257 10.616667 nan
13-09-2020 257 10.633333 nan
13-09-2020 257 10.650000 nan
13-09-2020 257 10.666667 nan
13-09-2020 257 10.683333 nan
13-09-2020 257 10.700000 nan
13-09-2020 257 10.716667 nan
13-09-2020 257 10.733333 nan
13-09-2020 257 10.750000 nan
13-09-2020 257 10.766667 nan
13-09-2020 257 10.783333 nan
13-09-2020 257 10.800000 nan
13-09-2020 257 10.816667 nan
13-09-2020 257 10.833333 nan
13-09-2020 257 10.850000 nan
13-09-2020 257 10.866667 nan
13-09-2020 257 10.883333 nan
13-09-2020 257 10.900000 nan
13-09-2020 257 10.916667 nan
13-09-2020 257 10.933333 nan
13-09-2020 257 10.950000 nan
13-09-2020 257 10.966667 nan
13-09-2020 257 10.983333 nan
13-09-2020 257 11.000000 nan
13-09-2020 257 11.016667 nan
13-09-2020 257 11.033333 nan
13-09-2020 257 11.050000 nan
13-09-2020 257 11.066667 nan
13-09-2020 257 11.083333 nan
13-09-2020 257 11.100000 nan
13-09-2020 257 11.116667 nan
13-09-2020 257 11.133333 nan
13-09-2020 257 11.150000 nan
13-09-2020 257 11.166667 nan
13-09-2020 257 11.183333 nan
13-09-2020 257 11.200000 nan
13-09-2020 257 11.216667 nan
13-09-2020 257 11.233333 nan
13-09-2020 257 11.250000 nan
13-09-2020 257 11.266667 nan
13-09-2020 257 11.283333 nan
13-09-2020 257 11.300000 nan
13-09-2020 257 11.316667 nan
13-09-2020 257 11.333333 nan
13-09-2020 257 11.350000 nan
13-09-2020 257 11.366667 nan
13-09-2020 257 11.383333 nan
13-09-2020 257 11.400000 nan
13-09-2020 257 11.416667 nan
13-09-2020 257 11.433333 nan
13-09-2020 257 11.450000 nan
13-09-2020 257 11.466667 nan
13-09-2020 257 11.483333 nan
13-09-2020 257 11.500000 nan
13-09-2020 257 11.516667 nan
13-09-2020 257 11.533333 nan
13-09-2020 257 11.550000 nan
13-09-2020 257 11.566667 nan
13-09-2020 257 11.583333 nan
13-09-2020 257 11.600000 nan
13-09-2020 257 11.616667 nan
13-09-2020 257 11.633333 nan
13-09-2020 257 11.650000 nan
13-09-2020 257 11.666667 nan
13-09-2020 257 11.683333 nan
13-09-2020 257 11.700000 nan
13-09-2020 257 11.716667 nan
13-09-2020 257 11.733333 nan
13-09-2020 257 11.750000 nan
13-09-2020 257 11.766667 nan
13-09-2020 257 11.783333 nan
13-09-2020 257 11.800000 nan
13-09-2020 257 11.816667 nan
13-09-2020 257 11.833333 nan
13-09-2020 257 11.850000 nan
13-09-2020 257 11.866667 nan
13-09-2020 257 11.883333 nan
13-09-2020 257 11.900000 nan
13-09-2020 257 11.916667 nan
13-09-2020 257 11.933333 nan
13-09-2020 257 11.950000 nan
13-09-2020 257 11.966667 nan
13-09-2020 257 11.983333 nan
13-09-2020 257 12.000000 nan
13-09-2020 257 12.016667 nan
13-09-2020 257 12.033333 nan
13-09-2020 257 12.050000 nan
13-09-2020 257 12.066667 nan
13-09-2020 257 12.083333 nan
13-09-2020 257 12.100000 nan
13-09-2020 257 12.116667 nan
13-09-2020 257 12.133333 nan
13-09-2020 257 12.150000 nan
13-09-2020 257 12.166667 nan
13-09-2020 257 12.183333 nan
13-09-2020 257 12.200000 nan
13-09-2020 257 12.216667 nan
13-09-2020 257 12.233333 nan
13-09-2020 257 12.250000 nan
13-09-2020 257 12.266667 nan
13-09-2020 257 12.283333 nan
13-09-2020 257 12.300000 nan
13-09-2020 257 12.316667 nan
13-09-2020 257 12.333333 nan
13-09-2020 257 12.350000 nan
13-09-2020 257 12.366667 nan
13-09-2020 257 12.383333 nan
13-09-2020 257 12.400000 nan
13-09-2020 257 12.416667 nan
13-09-2020 257 12.433333 nan
13-09-2020 257 12.450000 nan
13-09-2020 257 12.466667 nan
13-09-2020 257 12.483333 nan
13-09-2020 257 12.500000 nan
13-09-2020 257 12.516667 nan
13-09-2020 257 12.533333 nan
13-09-2020 257 12.550000 nan
13-09-2020 257 12.566667 nan
13-09-2020 257 12.583333 nan
13-09-2020 257 12.600000 nan
13-09-2020 257 12.616667 nan
13-09-2020 257 12.633333 nan
13-09-2020 257 12.650000 nan
13-09-2020 257 12.666667 nan
13-09-2020 257 12.683333 nan
13-09-2020 257 12.700000 nan
13-09-2020 257 12.716667 nan
13-09-2020 257 12.733333 nan
13-09-2020 257 12.750000 nan
13-09-2020 257 12.766667 nan
13-09-2020 257 12.783333 nan
13-09-2020 257 12.800000 nan
13-09-2020 257 12.816667 nan
13-09-2020 257 12.833333 nan
13-09-2020 257 12.850000 nan
13-09-2020 257 12.866667 nan
13-09-2020 257 12.883333 nan
13-09-2020 257 12.900000 nan
13-09-2020 257 12.916667 nan
13-09-2020 257 12.933333 nan
13-09-2020 257 12.950000 nan
13-09-2020 257 12.966667 nan
13-09-2020 257 12.983333 nan
13-09-2020 257 13.000000 nan
13-09-2020 257 13.016667 nan
13-09-2020 257 13.033333 nan
13-09-2020 257 13.050000 nan
13-09-2020 257 13.066667 nan
13-09-2020 257 13.083333 nan
13-09-2020 257 13.100000 nan
13-09-2020 257 13.116667 nan
13-09-2020 257 13.133333 nan
13-09-2020 257 13.150000 nan
13-09-2020 257 13.166667 nan
13-09-2020 257 13.183333 nan
13-09-2020 257 13.200000 nan
13-09-2020 257 13.216667 nan
13-09-2020 257 13.233333 nan
13-09-2020 257 13.250000 nan
13-09-2020 257 13.266667 nan
13-09-2020 257 13.283333 nan
13-09-2020 257 13.300000 nan
13-09-2020 257 13.316667 nan
13-09-2020 257 13.333333 nan
13-09-2020 257 13.350000 nan
13-09-2020 257 13.366667 nan
13-09-2020 257 13.383333 nan
13-09-2020 257 13.400000 nan
13-09-2020 257 13.416667 nan
13-09-2020 257 13.433333 nan
13-09-2020 257 13.450000 nan
13-09-2020 257 13.466667 nan
13-09-2020 257 13.483333 nan
13-09-2020 257 13.500000 nan
13-09-2020 257 13.516667 nan
13-09-2020 257 13.533333 nan
13-09-2020 257 13.550000 nan
13-09-2020 257 13.566667 nan
13-09-2020 257 13.583333 nan
13-09-2020 257 13.600000 nan
13-09-2020 257 13.616667 nan
13-09-2020 257 13.633333 nan
13-09-2020 257 13.650000 nan
13-09-2020 257 13.666667 nan
13-09-2020 257 13.683333 nan
13-09-2020 257 13.700000 nan
13-09-2020 257 13.716667 nan
13-09-2020 257 13.733333 nan
13-09-2020 257 13.750000 nan
13-09-2020 257 13.766667 nan
13-09-2020 257 13.783333 nan
13-09-2020 257 13.800000 nan
13-09-2020 257 13.816667 nan
13-09-2020 257 13.833333 nan
13-09-2020 257 13.850000 nan
13-09-2020 257 13.866667 nan
13-09-2020 257 13.883333 nan
13-09-2020 257 13.900000 nan
13-09-2020 257 13.916667 nan
13-09-2020 257 13.933333 nan
13-09-2020 257 13.950000 nan
13-09-2020 257 13.966667 nan
13-09-2020 257 13.983333 nan
13-09-2020 257 14.000000 nan
13-09-2020 257 14.016667 nan
13-09-2020 257 14.033333 nan
13-09-2020 257 14.050000 nan
13-09-2020 257 14.066667 nan
13-09-2020 257 14.083333 nan
13-09-2020 257 14.100000 nan
13-09-2020 257 14.116667 nan
13-09-2020 257 14.133333 nan
13-09-2020 257 14.150000 nan
13-09-2020 257 14.166667 nan
13-09-2020 257 14.183333 nan
13-09-2020 257 14.200000 nan
13-09-2020 257 14.216667 nan
13-09-2020 257 14.233333 nan
13-09-2020 257 14.250000 nan
13-09-2020 257 14.266667 nan
13-09-2020 257 14.283333 nan
13-09-2020 257 14.300000 nan
13-09-2020 257 14.316667 nan
13-09-2020 257 14.333333 nan
13-09-2020 257 14.350000 nan
13-09-2020 257 14.366667 nan
13-09-2020 257 14.383333 nan
13-09-2020 257 14.400000 nan
13-09-2020 257 14.416667 nan
13-09-2020 257 14.433333 nan
13-09-2020 257 14.450000 nan
13-09-2020 257 14.466667 nan
13-09-2020 257 14.483333 nan
13-09-2020 257 14.500000 nan
13-09-2020 257 14.516667 nan
13-09-2020 257 14.533333 nan
13-09-2020 257 14.550000 nan
13-09-2020 257 14.566667 nan
13-09-2020 257 14.583333 nan
13-09-2020 257 14.600000 nan
13-09-2020 257 14.616667 nan
13-09-2020 257 14.633333 nan
13-09-2020 257 14.650000 nan
13-09-2020 257 14.666667 nan
13-09-2020 257 14.683333 nan
13-09-2020 257 14.700000 nan
13-09-2020 257 14.716667 nan
13-09-2020 257 14.733333 nan
13-09-2020 257 14.750000 nan
13-09-2020 257 14.766667 nan
13-09-2020 257 14.783333 nan
13-09-2020 257 14.800000 nan
13-09-2020 257 14.816667 nan
13-09-2020 257 14.833333 nan
13-09-2020 257 14.850000 nan
13-09-2020 257 14.866667 nan
13-09-2020 257 14.883333 nan
13-09-2020 257 14.900000 nan
13-09-2020 257 14.916667 nan
13-09-2020 257 14.933333 nan
13-09-2020 257 14.950000 nan
13-09-2020 257 14.966667 nan
13-09-2020 257 14.983333 nan
13-09-2020 257 15.000000 nan
13-09-2020 257 15.016667 nan
13-09-2020 257 15.033333 nan
13-09-2020 257 15.050000 nan
13-09-2020 257 15.066667 nan
13-09-2020 257 15.083333 nan
13-09-2020 257 15.100000 nan
13-09-2020 257 15.116667 nan
13-09-2020 257 15.133333 nan
13-09-2020 257 15.150000 nan
13-09-2020 257 15.166667 nan
13-09-2020 257 15.183333 nan
13-09-2020 257 15.200000 nan
13-09-2020 257 15.216667 nan
13-09-2020 257 15.233333 nan
13-09-2020 257 15.250000 nan
13-09-2020 257 15.266667 nan
13-09-2020 257 15.283333 nan
13-09-2020 257 15.300000 nan
13-09-2020 257 15.316667 nan
13-09-2020 257 15.333333 nan
13-09-2020 257 15.350000 nan
13-09-2020 257 15.366667 nan
13-09-2020 257 15.383333 nan
13-09-2020 257 15.400000 nan
13-09-2020 257 15.416667 nan
13-09-2020 257 15.433333 nan
13-09-2020 257 15.450000 nan
13-09-2020 257 15.466667 nan
13-09-2020 257 15.483333 nan
13-09-2020 257 15.500000 nan
13-09-2020 257 15.516667 nan
13-09-2020 257 15.533333 nan
13-09-2020 257 15.550000 nan
13-09-2020 257 15.566667 nan
13-09-2020 257 15.583333 nan
13-09-2020 257 15.600000 nan
13-09-2020 257 15.616667 nan
13-09-2020 257 15.633333 nan
13-09-2020 257 15.650000 nan
13-09-2020 257 15.666667 nan
13-09-2020 257 15.683333 nan
13-09-2020 257 15.700000 nan
13-09-2020 257 15.716667 nan
13-09-2020 257 15.733333 nan
13-09-2020 257 15.750000 nan
13-09-2020 257 15.766667 nan
13-09-2020 257 15.783333 nan
13-09-2020 257 15.800000 nan
13-09-2020 257 15.816667 nan
13-09-2020 257 15.833333 nan
13-09-2020 257 15.850000 nan
13-09-2020 257 15.866667 nan
13-09-2020 257 15.883333 nan
13-09-2020 257 15.900000 nan
13-09-2020 257 15.916667 nan
13-09-2020 257 15.933333 nan
13-09-2020 257 15.950000 nan
13-09-2020 257 15.966667 nan
13-09-2020 257 15.983333 nan
13-09-2020 257 16.000000 nan

14-09-2020 258 1.016667 nan
14-09-2020 258 1.033333 nan
14-09-2020 258 1.050000 nan
14-09-2020 258 1.066667 nan
14-09-2020 258 1.083333 nan
14-09-2020 258 1.100000 nan
14-09-2020 258 1.116667 nan
14-09-2020 258 1.133333 nan
14-09-2020 258 1.150000 nan
14-09-2020 258 1.166667 nan
14-09-2020 258 1.183333 nan
14-09-2020 258 1.200000 nan
14-09-2020 258 1.216667 nan
14-09-2020 258 1.233333 nan
14-09-2020 258 1.250000 nan
14-09-2020 258 1.266667 nan
14-09-2020 258 1.283333 nan
14-09-2020 258 1.300000 nan
14-09-2020 258 1.316667 nan
14-09-2020 258 1.333333 nan
14-09-2020 258 1.350000 nan
14-09-2020 258 1.366667 nan
14-09-2020 258 1.383333 nan
14-09-2020 258 1.400000 nan
14-09-2020 258 1.416667 nan
14-09-2020 258 1.433333 nan
14-09-2020 258 1.450000 nan
14-09-2020 258 1.466667 nan
14-09-2020 258 1.483333 nan
14-09-2020 258 1.500000 nan
14-09-2020 258 1.516667 nan
14-09-2020 258 1.533333 nan
14-09-2020 258 1.550000 nan
14-09-2020 258 1.566667 nan
14-09-2020 258 1.583333 nan
14-09-2020 258 1.600000 nan
14-09-2020 258 1.616667 nan
14-09-2020 258 1.633333 nan
14-09-2020 258 1.650000 nan
14-09-2020 258 1.666667 nan
14-09-2020 258 1.683333 nan
14-09-2020 258 1.700000 nan
14-09-2020 258 1.716667 nan
14-09-2020 258 1.733333 nan
14-09-2020 258 1.750000 nan
14-09-2020 258 1.766667 nan
14-09-2020 258 1.783333 nan
14-09-2020 258 1.800000 nan
14-09-2020 258 1.816667 nan
14-09-2020 258 1.833333 nan
14-09-2020 258 1.850000 nan
14-09-2020 258 1.866667 nan
14-09-2020 258 1.883333 nan
14-09-2020 258 1.900000 nan
14-09-2020 258 1.916667 nan
14-09-2020 258 1.933333 nan
14-09-2020 258 1.950000 nan
14-09-2020 258 1.966667 nan
14-09-2020 258 1.983333 nan
14-09-2020 258 2.000000 nan
14-09-2020 258 2.016667 nan
14-09-2020 258 2.033333 nan
14-09-2020 258 2.050000 nan
14-09-2020 258 2.066667 nan
14-09-2020 258 2.083333 nan
14-09-2020 258 2.100000 nan
14-09-2020 258 2.116667 nan
14-09-2020 258 2.133333 nan
14-09-2020 258 2.150000 nan
14-09-2020 258 2.166667 nan
14-09-2020 258 2.183333 nan
14-09-2020 258 2.200000 nan
14-09-2020 258 2.216667 nan
14-09-2020 258 2.233333 nan
14-09-2020 258 2.250000 nan
14-09-2020 258 2.266667 nan
14-09-2020 258 2.283333 nan
14-09-2020 258 2.300000 nan
14-09-2020 258 2.316667 nan
14-09-2020 258 2.333333 nan
14-09-2020 258 2.350000 nan
14-09-2020 258 2.366667 nan
14-09-2020 258 2.383333 nan
14-09-2020 258 2.400000 nan
14-09-2020 258 2.416667 nan
14-09-2020 258 2.433333 nan
14-09-2020 258 2.450000 nan
14-09-2020 258 2.466667 nan
14-09-2020 258 2.483333 nan
14-09-2020 258 2.500000 nan
14-09-2020 258 2.516667 nan
14-09-2020 258 2.533333 nan
14-09-2020 258 2.550000 nan
14-09-2020 258 2.566667 nan
14-09-2020 258 2.583333 nan
14-09-2020 258 2.600000 nan
14-09-2020 258 2.616667 nan
14-09-2020 258 2.633333 nan
14-09-2020 258 2.650000 nan
14-09-2020 258 2.666667 nan
14-09-2020 258 2.683333 nan
14-09-2020 258 2.700000 nan
14-09-2020 258 2.716667 nan
14-09-2020 258 2.733333 nan
14-09-2020 258 2.750000 nan
14-09-2020 258 2.766667 nan
14-09-2020 258 2.783333 nan
14-09-2020 258 2.800000 nan
14-09-2020 258 2.816667 nan
14-09-2020 258 2.833333 nan
14-09-2020 258 2.850000 nan
14-09-2020 258 2.866667 nan
14-09-2020 258 2.883333 nan
14-09-2020 258 2.900000 nan
14-09-2020 258 2.916667 nan
14-09-2020 258 2.933333 nan
14-09-2020 258 2.950000 nan
14-09-2020 258 2.966667 nan
14-09-2020 258 2.983333 nan
14-09-2020 258 3.000000 nan
14-09-2020 258 3.016667 nan
14-09-2020 258 3.033333 nan
14-09-2020 258 3.050000 nan
14-09-2020 258 3.066667 nan
14-09-2020 258 3.083333 nan
14-09-2020 258 3.100000 nan
14-09-2020 258 3.116667 nan
14-09-2020 258 3.133333 nan
14-09-2020 258 3.150000 nan
14-09-2020 258 3.166667 nan
14-09-2020 258 3.183333 nan
14-09-2020 258 3.200000 nan
14-09-2020 258 3.216667 nan
14-09-2020 258 3.233333 nan
14-09-2020 258 3.250000 nan
14-09-2020 258 3.266667 nan
14-09-2020 258 3.283333 nan
14-09-2020 258 3.300000 nan
14-09-2020 258 3.316667 nan
14-09-2020 258 3.333333 nan
14-09-2020 258 3.350000 nan
14-09-2020 258 3.366667 nan
14-09-2020 258 3.383333 nan
14-09-2020 258 3.400000 nan
14-09-2020 258 3.416667 nan
14-09-2020 258 3.433333 nan
14-09-2020 258 3.450000 nan
14-09-2020 258 3.466667 nan
14-09-2020 258 3.483333 nan
14-09-2020 258 3.500000 nan
14-09-2020 258 3.516667 nan
14-09-2020 258 3.533333 nan
14-09-2020 258 3.550000 nan
14-09-2020 258 3.566667 nan
14-09-2020 258 3.583333 nan
14-09-2020 258 3.600000 nan
14-09-2020 258 3.616667 nan
14-09-2020 258 3.633333 nan
14-09-2020 258 3.650000 nan
14-09-2020 258 3.666667 nan
14-09-2020 258 3.683333 nan
14-09-2020 258 3.700000 nan
14-09-2020 258 3.716667 nan
14-09-2020 258 3.733333 nan
14-09-2020 258 3.750000 nan
14-09-2020 258 3.766667 nan
14-09-2020 258 3.783333 nan
14-09-2020 258 3.800000 nan
14-09-2020 258 3.816667 nan
14-09-2020 258 3.833333 nan
14-09-2020 258 3.850000 nan
14-09-2020 258 3.866667 nan
14-09-2020 258 3.883333 nan
14-09-2020 258 3.900000 nan
14-09-2020 258 3.916667 nan
14-09-2020 258 3.933333 nan
14-09-2020 258 3.950000 nan
14-09-2020 258 3.966667 nan
14-09-2020 258 3.983333 nan
14-09-2020 258 4.000000 nan
14-09-2020 258 4.016667 nan
14-09-2020 258 4.033333 nan
14-09-2020 258 4.050000 nan
14-09-2020 258 4.066667 nan
14-09-2020 258 4.083333 nan
14-09-2020 258 4.100000 nan
14-09-2020 258 4.116667 nan
14-09-2020 258 4.133333 nan
14-09-2020 258 4.150000 nan
14-09-2020 258 4.166667 nan
14-09-2020 258 4.183333 nan
14-09-2020 258 4.200000 nan
14-09-2020 258 4.216667 nan
14-09-2020 258 4.233333 nan
14-09-2020 258 4.250000 nan
14-09-2020 258 4.266667 nan
14-09-2020 258 4.283333 nan
14-09-2020 258 4.300000 nan
14-09-2020 258 4.316667 nan
14-09-2020 258 4.333333 nan
14-09-2020 258 4.350000 nan
14-09-2020 258 4.366667 nan
14-09-2020 258 4.383333 nan
14-09-2020 258 4.400000 nan
14-09-2020 258 4.416667 nan
14-09-2020 258 4.433333 nan
14-09-2020 258 4.450000 nan
14-09-2020 258 4.466667 nan
14-09-2020 258 4.483333 nan
14-09-2020 258 4.500000 nan
