# date day_of_year time_UT signal_power
16-09-2020 260 3.766667 nan
16-09-2020 260 3.783333 nan
16-09-2020 260 3.800000 nan
16-09-2020 260 3.816667 nan
16-09-2020 260 3.833333 nan
16-09-2020 260 3.850000 nan
16-09-2020 260 3.866667 nan
16-09-2020 260 3.883333 nan
16-09-2020 260 3.900000 nan
16-09-2020 260 3.916667 nan
16-09-2020 260 3.933333 nan
16-09-2020 260 3.950000 nan
16-09-2020 260 3.966667 nan
16-09-2020 260 3.983333 nan
16-09-2020 260 4.000000 nan
16-09-2020 260 4.016667 nan
16-09-2020 260 4.033333 nan
16-09-2020 260 4.050000 nan
16-09-2020 260 4.066667 nan
16-09-2020 260 4.083333 nan
16-09-2020 260 4.100000 nan
16-09-2020 260 4.116667 nan
16-09-2020 260 4.133333 nan
16-09-2020 260 4.150000 nan
16-09-2020 260 4.166667 nan
16-09-2020 260 4.183333 nan
16-09-2020 260 4.200000 nan
16-09-2020 260 4.216667 nan
16-09-2020 260 4.233333 nan
16-09-2020 260 4.250000 nan
16-09-2020 260 4.266667 nan
16-09-2020 260 4.283333 nan
16-09-2020 260 4.300000 nan
16-09-2020 260 4.316667 nan
16-09-2020 260 4.333333 nan
16-09-2020 260 4.350000 nan
16-09-2020 260 4.366667 nan
16-09-2020 260 4.383333 nan
16-09-2020 260 4.400000 nan
16-09-2020 260 4.416667 nan
16-09-2020 260 4.433333 nan
16-09-2020 260 4.450000 nan
16-09-2020 260 4.466667 nan
16-09-2020 260 4.483333 nan
16-09-2020 260 4.500000 nan
16-09-2020 260 4.516667 nan
16-09-2020 260 4.533333 nan
16-09-2020 260 4.550000 nan
16-09-2020 260 4.566667 nan
16-09-2020 260 4.583333 nan
16-09-2020 260 4.600000 nan
16-09-2020 260 4.616667 nan
16-09-2020 260 4.633333 nan
16-09-2020 260 4.650000 nan
16-09-2020 260 4.666667 nan
16-09-2020 260 4.683333 nan
16-09-2020 260 4.700000 nan
16-09-2020 260 4.716667 nan
16-09-2020 260 4.733333 nan
16-09-2020 260 4.750000 nan
16-09-2020 260 4.766667 nan
16-09-2020 260 4.783333 nan
16-09-2020 260 4.800000 nan
16-09-2020 260 4.816667 nan
16-09-2020 260 4.833333 nan
16-09-2020 260 4.850000 nan
16-09-2020 260 4.866667 nan
16-09-2020 260 4.883333 nan
16-09-2020 260 4.900000 nan
16-09-2020 260 4.916667 nan
16-09-2020 260 4.933333 nan
16-09-2020 260 4.950000 nan
16-09-2020 260 4.966667 nan
16-09-2020 260 4.983333 nan
16-09-2020 260 5.000000 nan
16-09-2020 260 5.016667 nan
16-09-2020 260 5.033333 nan
16-09-2020 260 5.050000 nan
16-09-2020 260 5.066667 nan
16-09-2020 260 5.083333 nan
16-09-2020 260 5.100000 nan
16-09-2020 260 5.116667 nan
16-09-2020 260 5.133333 nan
16-09-2020 260 5.150000 nan
16-09-2020 260 5.166667 nan
16-09-2020 260 5.183333 nan
16-09-2020 260 5.200000 nan
16-09-2020 260 5.216667 nan
16-09-2020 260 5.233333 nan
16-09-2020 260 5.250000 nan
16-09-2020 260 5.266667 nan
16-09-2020 260 5.283333 nan
16-09-2020 260 5.300000 nan
16-09-2020 260 5.316667 nan
16-09-2020 260 5.333333 nan
16-09-2020 260 5.350000 nan
16-09-2020 260 5.366667 nan
16-09-2020 260 5.383333 nan
16-09-2020 260 5.400000 nan
16-09-2020 260 5.416667 nan
16-09-2020 260 5.433333 nan
16-09-2020 260 5.450000 nan
16-09-2020 260 5.466667 nan
16-09-2020 260 5.483333 nan
16-09-2020 260 5.500000 nan
16-09-2020 260 5.516667 nan
16-09-2020 260 5.533333 nan
16-09-2020 260 5.550000 nan
16-09-2020 260 5.566667 nan
16-09-2020 260 5.583333 nan
16-09-2020 260 5.600000 nan
16-09-2020 260 5.616667 nan
16-09-2020 260 5.633333 nan
16-09-2020 260 5.650000 nan
16-09-2020 260 5.666667 nan
16-09-2020 260 5.683333 nan
16-09-2020 260 5.700000 nan
16-09-2020 260 5.716667 nan
16-09-2020 260 5.733333 nan
16-09-2020 260 5.750000 nan
16-09-2020 260 5.766667 nan
16-09-2020 260 5.783333 nan
16-09-2020 260 5.800000 nan
16-09-2020 260 5.816667 nan
16-09-2020 260 5.833333 nan
16-09-2020 260 5.850000 nan
16-09-2020 260 5.866667 nan
16-09-2020 260 5.883333 nan
16-09-2020 260 5.900000 nan
16-09-2020 260 5.916667 nan
16-09-2020 260 5.933333 nan
16-09-2020 260 5.950000 nan
16-09-2020 260 5.966667 nan
16-09-2020 260 5.983333 nan
16-09-2020 260 6.000000 nan
16-09-2020 260 6.016667 nan
16-09-2020 260 6.033333 nan
16-09-2020 260 6.050000 nan
16-09-2020 260 6.066667 nan
16-09-2020 260 6.083333 nan
16-09-2020 260 6.100000 nan
16-09-2020 260 6.116667 nan
16-09-2020 260 6.133333 nan
16-09-2020 260 6.150000 nan
16-09-2020 260 6.166667 nan
16-09-2020 260 6.183333 nan
16-09-2020 260 6.200000 nan
16-09-2020 260 6.216667 nan
16-09-2020 260 6.233333 nan
16-09-2020 260 6.250000 nan
16-09-2020 260 6.266667 nan
16-09-2020 260 6.283333 nan
16-09-2020 260 6.300000 nan
16-09-2020 260 6.316667 nan
16-09-2020 260 6.333333 nan
16-09-2020 260 6.350000 nan
16-09-2020 260 6.366667 nan
16-09-2020 260 6.383333 nan
16-09-2020 260 6.400000 nan
16-09-2020 260 6.416667 nan
16-09-2020 260 6.433333 nan
16-09-2020 260 6.450000 nan
16-09-2020 260 6.466667 nan
16-09-2020 260 6.483333 nan
16-09-2020 260 6.500000 nan
16-09-2020 260 6.516667 nan
16-09-2020 260 6.533333 nan
16-09-2020 260 6.550000 nan
16-09-2020 260 6.566667 nan
16-09-2020 260 6.583333 nan
16-09-2020 260 6.600000 nan
16-09-2020 260 6.616667 nan
16-09-2020 260 6.633333 nan
16-09-2020 260 6.650000 nan
16-09-2020 260 6.666667 nan
16-09-2020 260 6.683333 nan
16-09-2020 260 6.700000 nan
16-09-2020 260 6.716667 nan
16-09-2020 260 6.733333 nan
16-09-2020 260 6.750000 nan
16-09-2020 260 6.766667 nan
16-09-2020 260 6.783333 nan
16-09-2020 260 6.800000 nan
16-09-2020 260 6.816667 nan
16-09-2020 260 6.833333 nan
16-09-2020 260 6.850000 nan
16-09-2020 260 6.866667 nan
16-09-2020 260 6.883333 nan
16-09-2020 260 6.900000 nan
16-09-2020 260 6.916667 nan
16-09-2020 260 6.933333 nan
16-09-2020 260 6.950000 nan
16-09-2020 260 6.966667 nan
16-09-2020 260 6.983333 nan
16-09-2020 260 7.000000 nan
16-09-2020 260 7.016667 nan
16-09-2020 260 7.033333 nan
16-09-2020 260 7.050000 nan
16-09-2020 260 7.066667 nan
16-09-2020 260 7.083333 nan
16-09-2020 260 7.100000 nan
16-09-2020 260 7.116667 nan
16-09-2020 260 7.133333 nan
16-09-2020 260 7.150000 nan
16-09-2020 260 7.166667 nan
16-09-2020 260 7.183333 nan
16-09-2020 260 7.200000 nan
16-09-2020 260 7.216667 nan
16-09-2020 260 7.233333 nan
16-09-2020 260 7.250000 nan
16-09-2020 260 7.266667 nan
16-09-2020 260 7.283333 nan
16-09-2020 260 7.300000 nan
16-09-2020 260 7.316667 nan
16-09-2020 260 7.333333 nan
16-09-2020 260 7.350000 nan
16-09-2020 260 7.366667 nan
16-09-2020 260 7.383333 nan
16-09-2020 260 7.400000 nan
16-09-2020 260 7.416667 nan
16-09-2020 260 7.433333 nan
16-09-2020 260 7.450000 nan
16-09-2020 260 7.466667 nan
16-09-2020 260 7.483333 nan
16-09-2020 260 7.500000 nan
16-09-2020 260 7.516667 nan
16-09-2020 260 7.533333 nan
16-09-2020 260 7.550000 nan
16-09-2020 260 7.566667 nan
16-09-2020 260 7.583333 nan
16-09-2020 260 7.600000 nan
16-09-2020 260 7.616667 nan
16-09-2020 260 7.633333 nan
16-09-2020 260 7.650000 nan
16-09-2020 260 7.666667 nan
16-09-2020 260 7.683333 nan
16-09-2020 260 7.700000 nan
16-09-2020 260 7.716667 nan
16-09-2020 260 7.733333 nan
16-09-2020 260 7.750000 nan
16-09-2020 260 7.766667 nan
16-09-2020 260 7.783333 nan
16-09-2020 260 7.800000 nan
16-09-2020 260 7.816667 nan
16-09-2020 260 7.833333 nan
16-09-2020 260 7.850000 nan
16-09-2020 260 7.866667 nan
16-09-2020 260 7.883333 nan
16-09-2020 260 7.900000 nan
16-09-2020 260 7.916667 nan
16-09-2020 260 7.933333 nan
16-09-2020 260 7.950000 nan
16-09-2020 260 7.966667 nan
16-09-2020 260 7.983333 nan
16-09-2020 260 8.000000 nan
16-09-2020 260 8.016667 nan
16-09-2020 260 8.033333 nan
16-09-2020 260 8.050000 nan
16-09-2020 260 8.066667 nan
16-09-2020 260 8.083333 nan
16-09-2020 260 8.100000 nan
16-09-2020 260 8.116667 nan
16-09-2020 260 8.133333 nan
16-09-2020 260 8.150000 nan
16-09-2020 260 8.166667 nan
16-09-2020 260 8.183333 nan
16-09-2020 260 8.200000 nan
16-09-2020 260 8.216667 nan
16-09-2020 260 8.233333 nan
16-09-2020 260 8.250000 nan
16-09-2020 260 8.266667 nan
16-09-2020 260 8.283333 nan
16-09-2020 260 8.300000 nan
16-09-2020 260 8.316667 nan
16-09-2020 260 8.333333 nan
16-09-2020 260 8.350000 nan
16-09-2020 260 8.366667 nan
16-09-2020 260 8.383333 nan
16-09-2020 260 8.400000 nan
16-09-2020 260 8.416667 nan
16-09-2020 260 8.433333 nan
16-09-2020 260 8.450000 nan
16-09-2020 260 8.466667 nan
16-09-2020 260 8.483333 nan
16-09-2020 260 8.500000 nan
16-09-2020 260 8.516667 nan
16-09-2020 260 8.533333 nan
16-09-2020 260 8.550000 nan
16-09-2020 260 8.566667 nan
16-09-2020 260 8.583333 nan
16-09-2020 260 8.600000 nan
16-09-2020 260 8.616667 nan
16-09-2020 260 8.633333 nan
16-09-2020 260 8.650000 nan
16-09-2020 260 8.666667 nan
16-09-2020 260 8.683333 nan
16-09-2020 260 8.700000 nan
16-09-2020 260 8.716667 nan
16-09-2020 260 8.733333 nan
16-09-2020 260 8.750000 nan
16-09-2020 260 8.766667 nan
16-09-2020 260 8.783333 nan
16-09-2020 260 8.800000 nan
16-09-2020 260 8.816667 nan
16-09-2020 260 8.833333 nan
16-09-2020 260 8.850000 nan
16-09-2020 260 8.866667 nan
16-09-2020 260 8.883333 nan
16-09-2020 260 8.900000 nan
16-09-2020 260 8.916667 nan
16-09-2020 260 8.933333 nan
16-09-2020 260 8.950000 nan
16-09-2020 260 8.966667 nan
16-09-2020 260 8.983333 nan
16-09-2020 260 9.000000 nan
16-09-2020 260 9.016667 nan
16-09-2020 260 9.033333 nan
16-09-2020 260 9.050000 nan
16-09-2020 260 9.066667 nan
16-09-2020 260 9.083333 nan
16-09-2020 260 9.100000 nan
16-09-2020 260 9.116667 nan
16-09-2020 260 9.133333 nan
16-09-2020 260 9.150000 nan
16-09-2020 260 9.166667 nan
16-09-2020 260 9.183333 nan
16-09-2020 260 9.200000 nan
16-09-2020 260 9.216667 nan
16-09-2020 260 9.233333 nan
16-09-2020 260 9.250000 nan
16-09-2020 260 9.266667 nan
16-09-2020 260 9.283333 nan
16-09-2020 260 9.300000 nan
16-09-2020 260 9.316667 nan
16-09-2020 260 9.333333 nan
16-09-2020 260 9.350000 nan
16-09-2020 260 9.366667 nan
16-09-2020 260 9.383333 nan
16-09-2020 260 9.400000 nan
16-09-2020 260 9.416667 nan
16-09-2020 260 9.433333 nan
16-09-2020 260 9.450000 nan
16-09-2020 260 9.466667 nan
16-09-2020 260 9.483333 nan
16-09-2020 260 9.500000 nan
16-09-2020 260 9.516667 nan
16-09-2020 260 9.533333 nan
16-09-2020 260 9.550000 nan
16-09-2020 260 9.566667 nan
16-09-2020 260 9.583333 nan
16-09-2020 260 9.600000 nan
16-09-2020 260 9.616667 nan
16-09-2020 260 9.633333 nan
16-09-2020 260 9.650000 nan
16-09-2020 260 9.666667 nan
16-09-2020 260 9.683333 nan
16-09-2020 260 9.700000 nan
16-09-2020 260 9.716667 nan
16-09-2020 260 9.733333 nan
16-09-2020 260 9.750000 nan
16-09-2020 260 9.766667 nan
16-09-2020 260 9.783333 nan
16-09-2020 260 9.800000 nan
16-09-2020 260 9.816667 nan
16-09-2020 260 9.833333 nan
16-09-2020 260 9.850000 nan
16-09-2020 260 9.866667 nan
16-09-2020 260 9.883333 nan
16-09-2020 260 9.900000 nan
16-09-2020 260 9.916667 nan
16-09-2020 260 9.933333 nan
16-09-2020 260 9.950000 nan
16-09-2020 260 9.966667 nan
16-09-2020 260 9.983333 nan
16-09-2020 260 10.000000 nan
16-09-2020 260 10.016667 nan
16-09-2020 260 10.033333 nan
16-09-2020 260 10.050000 nan
16-09-2020 260 10.066667 nan
16-09-2020 260 10.083333 nan
16-09-2020 260 10.100000 nan
16-09-2020 260 10.116667 nan
16-09-2020 260 10.133333 nan
16-09-2020 260 10.150000 nan
16-09-2020 260 10.166667 nan
16-09-2020 260 10.183333 nan
16-09-2020 260 10.200000 nan
16-09-2020 260 10.216667 nan
16-09-2020 260 10.233333 nan
16-09-2020 260 10.250000 nan
16-09-2020 260 10.266667 nan
16-09-2020 260 10.283333 nan
16-09-2020 260 10.300000 nan
16-09-2020 260 10.316667 nan
16-09-2020 260 10.333333 nan
16-09-2020 260 10.350000 nan
16-09-2020 260 10.366667 nan
16-09-2020 260 10.383333 nan
16-09-2020 260 10.400000 nan
16-09-2020 260 10.416667 nan
16-09-2020 260 10.433333 nan
16-09-2020 260 10.450000 nan
16-09-2020 260 10.466667 nan
16-09-2020 260 10.483333 nan
16-09-2020 260 10.500000 nan
16-09-2020 260 10.516667 nan
16-09-2020 260 10.533333 nan
16-09-2020 260 10.550000 nan
16-09-2020 260 10.566667 nan
16-09-2020 260 10.583333 nan
16-09-2020 260 10.600000 nan
16-09-2020 260 10.616667 nan
16-09-2020 260 10.633333 nan
16-09-2020 260 10.650000 nan
16-09-2020 260 10.666667 nan
16-09-2020 260 10.683333 nan
16-09-2020 260 10.700000 nan
16-09-2020 260 10.716667 nan
16-09-2020 260 10.733333 nan
16-09-2020 260 10.750000 nan
16-09-2020 260 10.766667 nan
16-09-2020 260 10.783333 nan
16-09-2020 260 10.800000 nan
16-09-2020 260 10.816667 nan
16-09-2020 260 10.833333 nan
16-09-2020 260 10.850000 nan
16-09-2020 260 10.866667 nan
16-09-2020 260 10.883333 nan
16-09-2020 260 10.900000 nan
16-09-2020 260 10.916667 nan
16-09-2020 260 10.933333 nan
16-09-2020 260 10.950000 nan
16-09-2020 260 10.966667 nan
16-09-2020 260 10.983333 nan
16-09-2020 260 11.000000 nan
16-09-2020 260 11.016667 nan
16-09-2020 260 11.033333 nan
16-09-2020 260 11.050000 nan
16-09-2020 260 11.066667 nan
16-09-2020 260 11.083333 nan
16-09-2020 260 11.100000 nan
16-09-2020 260 11.116667 nan
16-09-2020 260 11.133333 nan
16-09-2020 260 11.150000 nan
16-09-2020 260 11.166667 nan
16-09-2020 260 11.183333 nan
16-09-2020 260 11.200000 nan
16-09-2020 260 11.216667 nan
16-09-2020 260 11.233333 nan
16-09-2020 260 11.250000 nan
16-09-2020 260 11.266667 nan
16-09-2020 260 11.283333 nan
16-09-2020 260 11.300000 nan
16-09-2020 260 11.316667 nan
16-09-2020 260 11.333333 nan
16-09-2020 260 11.350000 nan
16-09-2020 260 11.366667 nan
16-09-2020 260 11.383333 nan
16-09-2020 260 11.400000 nan
16-09-2020 260 11.416667 nan
16-09-2020 260 11.433333 nan
16-09-2020 260 11.450000 nan
16-09-2020 260 11.466667 nan
16-09-2020 260 11.483333 nan
16-09-2020 260 11.500000 nan
16-09-2020 260 11.516667 nan
16-09-2020 260 11.533333 nan
16-09-2020 260 11.550000 nan
16-09-2020 260 11.566667 nan
16-09-2020 260 11.583333 nan
16-09-2020 260 11.600000 nan
16-09-2020 260 11.616667 nan
16-09-2020 260 11.633333 nan
16-09-2020 260 11.650000 nan
16-09-2020 260 11.666667 nan
16-09-2020 260 11.683333 nan
16-09-2020 260 11.700000 nan
16-09-2020 260 11.716667 nan
16-09-2020 260 11.733333 nan
16-09-2020 260 11.750000 nan
16-09-2020 260 11.766667 nan
16-09-2020 260 11.783333 nan
16-09-2020 260 11.800000 nan
16-09-2020 260 11.816667 nan
16-09-2020 260 11.833333 nan
16-09-2020 260 11.850000 nan
16-09-2020 260 11.866667 nan
16-09-2020 260 11.883333 nan
16-09-2020 260 11.900000 nan
16-09-2020 260 11.916667 nan
16-09-2020 260 11.933333 nan
16-09-2020 260 11.950000 nan
16-09-2020 260 11.966667 nan
16-09-2020 260 11.983333 nan
16-09-2020 260 12.000000 nan
16-09-2020 260 12.016667 nan
16-09-2020 260 12.033333 nan
16-09-2020 260 12.050000 nan
16-09-2020 260 12.066667 nan
16-09-2020 260 12.083333 nan
16-09-2020 260 12.100000 nan
16-09-2020 260 12.116667 nan
16-09-2020 260 12.133333 nan
16-09-2020 260 12.150000 nan
16-09-2020 260 12.166667 nan
16-09-2020 260 12.183333 nan
16-09-2020 260 12.200000 nan
16-09-2020 260 12.216667 nan
16-09-2020 260 12.233333 nan
16-09-2020 260 12.250000 nan
16-09-2020 260 12.266667 nan
16-09-2020 260 12.283333 nan
16-09-2020 260 12.300000 nan
16-09-2020 260 12.316667 nan
16-09-2020 260 12.333333 nan
16-09-2020 260 12.350000 nan
16-09-2020 260 12.366667 nan
16-09-2020 260 12.383333 nan
16-09-2020 260 12.400000 nan
16-09-2020 260 12.416667 nan
16-09-2020 260 12.433333 nan
16-09-2020 260 12.450000 nan
16-09-2020 260 12.466667 nan
16-09-2020 260 12.483333 nan
16-09-2020 260 12.500000 nan
16-09-2020 260 12.516667 nan
16-09-2020 260 12.533333 nan
16-09-2020 260 12.550000 nan
16-09-2020 260 12.566667 nan
16-09-2020 260 12.583333 nan
16-09-2020 260 12.600000 nan
16-09-2020 260 12.616667 nan
16-09-2020 260 12.633333 nan
16-09-2020 260 12.650000 nan
16-09-2020 260 12.666667 nan
16-09-2020 260 12.683333 nan
16-09-2020 260 12.700000 nan
16-09-2020 260 12.716667 nan
16-09-2020 260 12.733333 nan
16-09-2020 260 12.750000 nan
16-09-2020 260 12.766667 nan
16-09-2020 260 12.783333 nan
16-09-2020 260 12.800000 nan
16-09-2020 260 12.816667 nan
16-09-2020 260 12.833333 nan
16-09-2020 260 12.850000 nan
16-09-2020 260 12.866667 nan
16-09-2020 260 12.883333 nan
16-09-2020 260 12.900000 nan
16-09-2020 260 12.916667 nan
16-09-2020 260 12.933333 nan
16-09-2020 260 12.950000 nan
16-09-2020 260 12.966667 nan
16-09-2020 260 12.983333 nan
16-09-2020 260 13.000000 nan
16-09-2020 260 13.016667 nan
16-09-2020 260 13.033333 nan
16-09-2020 260 13.050000 nan
16-09-2020 260 13.066667 nan
16-09-2020 260 13.083333 nan
16-09-2020 260 13.100000 nan
16-09-2020 260 13.116667 nan
16-09-2020 260 13.133333 nan
16-09-2020 260 13.150000 nan
16-09-2020 260 13.166667 nan
16-09-2020 260 13.183333 nan
16-09-2020 260 13.200000 nan
16-09-2020 260 13.216667 nan
16-09-2020 260 13.233333 nan
16-09-2020 260 13.250000 nan
16-09-2020 260 13.266667 nan
16-09-2020 260 13.283333 nan
16-09-2020 260 13.300000 nan
16-09-2020 260 13.316667 nan
16-09-2020 260 13.333333 nan
16-09-2020 260 13.350000 nan
16-09-2020 260 13.366667 nan
16-09-2020 260 13.383333 nan
16-09-2020 260 13.400000 nan
16-09-2020 260 13.416667 nan
16-09-2020 260 13.433333 nan
16-09-2020 260 13.450000 nan
16-09-2020 260 13.466667 nan
16-09-2020 260 13.483333 nan
16-09-2020 260 13.500000 nan
16-09-2020 260 13.516667 nan
16-09-2020 260 13.533333 nan
16-09-2020 260 13.550000 nan
16-09-2020 260 13.566667 nan
16-09-2020 260 13.583333 nan
16-09-2020 260 13.600000 nan
16-09-2020 260 13.616667 nan
16-09-2020 260 13.633333 nan
16-09-2020 260 13.650000 nan
16-09-2020 260 13.666667 nan
16-09-2020 260 13.683333 nan
16-09-2020 260 13.700000 nan
16-09-2020 260 13.716667 nan
16-09-2020 260 13.733333 nan
16-09-2020 260 13.750000 nan
16-09-2020 260 13.766667 nan
16-09-2020 260 13.783333 nan
16-09-2020 260 13.800000 nan
16-09-2020 260 13.816667 nan
16-09-2020 260 13.833333 nan
16-09-2020 260 13.850000 nan
16-09-2020 260 13.866667 nan
16-09-2020 260 13.883333 nan
16-09-2020 260 13.900000 nan
16-09-2020 260 13.916667 nan
16-09-2020 260 13.933333 nan
16-09-2020 260 13.950000 nan
16-09-2020 260 13.966667 nan
16-09-2020 260 13.983333 nan
16-09-2020 260 14.000000 nan
16-09-2020 260 14.016667 nan
16-09-2020 260 14.033333 nan
16-09-2020 260 14.050000 nan
16-09-2020 260 14.066667 nan
16-09-2020 260 14.083333 nan
16-09-2020 260 14.100000 nan
16-09-2020 260 14.116667 nan
16-09-2020 260 14.133333 nan
16-09-2020 260 14.150000 nan
16-09-2020 260 14.166667 nan
16-09-2020 260 14.183333 nan
16-09-2020 260 14.200000 nan
16-09-2020 260 14.216667 nan
16-09-2020 260 14.233333 nan
16-09-2020 260 14.250000 nan
16-09-2020 260 14.266667 nan
16-09-2020 260 14.283333 nan
16-09-2020 260 14.300000 nan
16-09-2020 260 14.316667 nan
16-09-2020 260 14.333333 nan
16-09-2020 260 14.350000 nan
16-09-2020 260 14.366667 nan
16-09-2020 260 14.383333 nan
16-09-2020 260 14.400000 nan
16-09-2020 260 14.416667 nan
16-09-2020 260 14.433333 nan
16-09-2020 260 14.450000 nan
16-09-2020 260 14.466667 nan
16-09-2020 260 14.483333 nan
16-09-2020 260 14.500000 nan
16-09-2020 260 14.516667 nan
16-09-2020 260 14.533333 nan
16-09-2020 260 14.550000 nan
16-09-2020 260 14.566667 nan
16-09-2020 260 14.583333 nan
16-09-2020 260 14.600000 nan
16-09-2020 260 14.616667 nan
16-09-2020 260 14.633333 nan
16-09-2020 260 14.650000 nan
16-09-2020 260 14.666667 nan
16-09-2020 260 14.683333 nan
16-09-2020 260 14.700000 nan
16-09-2020 260 14.716667 nan
16-09-2020 260 14.733333 nan
16-09-2020 260 14.750000 nan
16-09-2020 260 14.766667 nan
16-09-2020 260 14.783333 nan
16-09-2020 260 14.800000 nan
16-09-2020 260 14.816667 nan
16-09-2020 260 14.833333 nan
16-09-2020 260 14.850000 nan
16-09-2020 260 14.866667 nan
16-09-2020 260 14.883333 nan
16-09-2020 260 14.900000 nan
16-09-2020 260 14.916667 nan
16-09-2020 260 14.933333 nan
16-09-2020 260 14.950000 nan
16-09-2020 260 14.966667 nan
16-09-2020 260 14.983333 nan
16-09-2020 260 15.000000 nan
16-09-2020 260 15.016667 nan
16-09-2020 260 15.033333 nan
16-09-2020 260 15.050000 nan
16-09-2020 260 15.066667 nan
16-09-2020 260 15.083333 nan
16-09-2020 260 15.100000 nan
16-09-2020 260 15.116667 nan
16-09-2020 260 15.133333 nan
16-09-2020 260 15.150000 nan
16-09-2020 260 15.166667 nan
16-09-2020 260 15.183333 nan
16-09-2020 260 15.200000 nan
16-09-2020 260 15.216667 nan
16-09-2020 260 15.233333 nan
16-09-2020 260 15.250000 nan
16-09-2020 260 15.266667 nan
16-09-2020 260 15.283333 nan
16-09-2020 260 15.300000 nan
16-09-2020 260 15.316667 nan
16-09-2020 260 15.333333 nan
16-09-2020 260 15.350000 nan
16-09-2020 260 15.366667 nan
16-09-2020 260 15.383333 nan
16-09-2020 260 15.400000 nan
16-09-2020 260 15.416667 nan
16-09-2020 260 15.433333 nan
16-09-2020 260 15.450000 nan
16-09-2020 260 15.466667 nan
16-09-2020 260 15.483333 nan
16-09-2020 260 15.500000 nan
16-09-2020 260 15.516667 nan
16-09-2020 260 15.533333 nan
16-09-2020 260 15.550000 nan
16-09-2020 260 15.566667 nan
16-09-2020 260 15.583333 nan
16-09-2020 260 15.600000 nan
16-09-2020 260 15.616667 nan
16-09-2020 260 15.633333 nan
16-09-2020 260 15.650000 nan
16-09-2020 260 15.666667 nan
16-09-2020 260 15.683333 nan
16-09-2020 260 15.700000 nan
16-09-2020 260 15.716667 nan
16-09-2020 260 15.733333 nan
16-09-2020 260 15.750000 nan
16-09-2020 260 15.766667 nan
16-09-2020 260 15.783333 nan
16-09-2020 260 15.800000 nan
16-09-2020 260 15.816667 nan
16-09-2020 260 15.833333 nan
16-09-2020 260 15.850000 nan
16-09-2020 260 15.866667 nan
16-09-2020 260 15.883333 nan
16-09-2020 260 15.900000 nan
16-09-2020 260 15.916667 nan
16-09-2020 260 15.933333 nan
16-09-2020 260 15.950000 nan
16-09-2020 260 15.966667 nan
16-09-2020 260 15.983333 nan
16-09-2020 260 16.000000 nan

17-09-2020 261 1.016667 nan
17-09-2020 261 1.033333 nan
17-09-2020 261 1.050000 nan
17-09-2020 261 1.066667 nan
17-09-2020 261 1.083333 nan
17-09-2020 261 1.100000 nan
17-09-2020 261 1.116667 nan
17-09-2020 261 1.133333 nan
17-09-2020 261 1.150000 nan
17-09-2020 261 1.166667 nan
17-09-2020 261 1.183333 nan
17-09-2020 261 1.200000 nan
17-09-2020 261 1.216667 nan
17-09-2020 261 1.233333 nan
17-09-2020 261 1.250000 nan
17-09-2020 261 1.266667 nan
17-09-2020 261 1.283333 nan
17-09-2020 261 1.300000 nan
17-09-2020 261 1.316667 nan
17-09-2020 261 1.333333 nan
17-09-2020 261 1.350000 nan
17-09-2020 261 1.366667 nan
17-09-2020 261 1.383333 nan
17-09-2020 261 1.400000 nan
17-09-2020 261 1.416667 nan
17-09-2020 261 1.433333 nan
17-09-2020 261 1.450000 nan
17-09-2020 261 1.466667 nan
17-09-2020 261 1.483333 nan
17-09-2020 261 1.500000 nan
17-09-2020 261 1.516667 nan
17-09-2020 261 1.533333 nan
17-09-2020 261 1.550000 nan
17-09-2020 261 1.566667 nan
17-09-2020 261 1.583333 nan
17-09-2020 261 1.600000 nan
17-09-2020 261 1.616667 nan
17-09-2020 261 1.633333 nan
17-09-2020 261 1.650000 nan
17-09-2020 261 1.666667 nan
17-09-2020 261 1.683333 nan
17-09-2020 261 1.700000 nan
17-09-2020 261 1.716667 nan
17-09-2020 261 1.733333 nan
17-09-2020 261 1.750000 nan
17-09-2020 261 1.766667 nan
17-09-2020 261 1.783333 nan
17-09-2020 261 1.800000 nan
17-09-2020 261 1.816667 nan
17-09-2020 261 1.833333 nan
17-09-2020 261 1.850000 nan
17-09-2020 261 1.866667 nan
17-09-2020 261 1.883333 nan
17-09-2020 261 1.900000 nan
17-09-2020 261 1.916667 nan
17-09-2020 261 1.933333 nan
17-09-2020 261 1.950000 nan
17-09-2020 261 1.966667 nan
17-09-2020 261 1.983333 nan
17-09-2020 261 2.000000 nan
17-09-2020 261 2.016667 nan
17-09-2020 261 2.033333 nan
17-09-2020 261 2.050000 nan
17-09-2020 261 2.066667 nan
17-09-2020 261 2.083333 nan
17-09-2020 261 2.100000 nan
17-09-2020 261 2.116667 nan
17-09-2020 261 2.133333 nan
17-09-2020 261 2.150000 nan
17-09-2020 261 2.166667 nan
17-09-2020 261 2.183333 nan
17-09-2020 261 2.200000 nan
17-09-2020 261 2.216667 nan
17-09-2020 261 2.233333 nan
17-09-2020 261 2.250000 nan
17-09-2020 261 2.266667 nan
17-09-2020 261 2.283333 nan
17-09-2020 261 2.300000 nan
17-09-2020 261 2.316667 nan
17-09-2020 261 2.333333 nan
17-09-2020 261 2.350000 nan
17-09-2020 261 2.366667 nan
17-09-2020 261 2.383333 nan
17-09-2020 261 2.400000 nan
17-09-2020 261 2.416667 nan
17-09-2020 261 2.433333 nan
17-09-2020 261 2.450000 nan
